school_id,course_id,school_name,school_about
S_ZUELX,C_course-v1:ZUELX+20171127001+2019_T1,zhongnan university of economics and law,zhongnan university of economics and law zhongnan university of economics and law is a university directly under the ministry of education of the peoples republic of china it focuses on economics law and management and also covers nine major disciplines including philosophy literature history science engineering and art it is a national key university in the category of 211 project and 985 project advantageous discipline innovation platform it has been selected as key research base of humanities and social sciences of the ministry of education national high level university publicly sponsored graduate program  excellent legal talent education and training program is the seventh institution accredited by amba and cfa association in mainland china it is a national university with typical experience in graduate employment commended by the ministry of education it is jointly sponsored by the ministry of education the ministry of finance and the hubei provincial peoples government build together
S_ZUELX,C_course-v1:ZUELX+B0601353+2019_T1,zhongnan university of economics and law,zhongnan university of economics and law zhongnan university of economics and law is a university directly under the ministry of education of the peoples republic of china it focuses on economics law and management and also covers nine major disciplines including philosophy literature history science engineering and art it is a national key university in the category of 211 project and 985 project advantageous discipline innovation platform it has been selected as key research base of humanities and social sciences of the ministry of education national high level university publicly sponsored graduate program  excellent legal talent education and training program is the seventh institution accredited by amba and cfa association in mainland china it is a national university with typical experience in graduate employment commended by the ministry of education it is jointly sponsored by the ministry of education the ministry of finance and the hubei provincial peoples government build together
S_ZUELX,C_course-v1:ZUELX+B0601353+2018_T2,zhongnan university of economics and law,zhongnan university of economics and law zhongnan university of economics and law is a university directly under the ministry of education of the peoples republic of china it focuses on economics law and management and also covers nine major disciplines including philosophy literature history science engineering and art it is a national key university in the category of 211 project and 985 project advantageous discipline innovation platform it has been selected as key research base of humanities and social sciences of the ministry of education national high level university publicly sponsored graduate program  excellent legal talent education and training program is the seventh institution accredited by amba and cfa association in mainland china it is a national university with typical experience in graduate employment commended by the ministry of education it is jointly sponsored by the ministry of education the ministry of finance and the hubei provincial peoples government build together
S_ZUELX,C_course-v1:ZUELX+B0800280+sp,zhongnan university of economics and law,zhongnan university of economics and law zhongnan university of economics and law is a university directly under the ministry of education of the peoples republic of china it focuses on economics law and management and also covers nine major disciplines including philosophy literature history science engineering and art it is a national key university in the category of 211 project and 985 project advantageous discipline innovation platform it has been selected as key research base of humanities and social sciences of the ministry of education national high level university publicly sponsored graduate program  excellent legal talent education and training program is the seventh institution accredited by amba and cfa association in mainland china it is a national university with typical experience in graduate employment commended by the ministry of education it is jointly sponsored by the ministry of education the ministry of finance and the hubei provincial peoples government build together
S_qdu,C_course-v1:qdu+2018122608X+2018_T2,qingdao university,qingdao university is a key comprehensive university in shandong province jointly built by shandong province and qingdao city it is a university that implements the national high level university public postgraduate program a national characteristic key discipline project construction university and an excellent engineer by the ministry of education education and training plan and excellent doctor education and training plan pilot universities the ministry of educations first batch of clinical medicine masters degree graduate training model reform pilot universities the ministry of educations study abroad demonstration base in china chinese government scholarships to receive international students in china the country it is a demonstration university for deepening the reform of innovation and entrepreneurship education and one of the first batch of famous school construction units in shandong province to cultivate basic talents it has a national college student cultural quality education base and a national chinese education base
S_NCTU,C_course-v1:NCTU+lhtl+2019_T1,national chiao tung university,national chiao tung university nctu referred to as chiao tung university is located in hsinchu city taiwan province china it is one of taiwans top research oriented universities it is adjacent to tsinghua university in taiwan and hsinchu science and industrial park and is adjacent to the four major universities in mainland china jiaotong university and jiaotong university jointly established the jiaotong university alumni association
S_NCTU,C_course-v1:NCTU+wym+2019_T1,national chiao tung university,national chiao tung university nctu referred to as chiao tung university is located in hsinchu city taiwan province china it is one of taiwans top research oriented universities it is adjacent to tsinghua university in taiwan and hsinchu science and industrial park and is adjacent to the four major universities in mainland china jiaotong university and jiaotong university jointly established the jiaotong university alumni association
S_NCTU,C_course-v1:NCTU+wghx+2017_T1,national chiao tung university,national chiao tung university nctu referred to as chiao tung university is located in hsinchu city taiwan province china it is one of taiwans top research oriented universities it is adjacent to tsinghua university in taiwan and hsinchu science and industrial park and is adjacent to the four major universities in mainland china jiaotong university and jiaotong university jointly established the jiaotong university alumni association
S_ysu,C_course-v1:YSU+20180301001+2019_T1,yanshan university,yanshan university referred to as ysu ysu is located in qinhuangdao city hebei province bordering yanshan mountain in the north and bohai sea in the south hence the name yanshan university it is a member of the peoples government of hebei province the ministry of education and the ministry of industry and information technology it is a national key university jointly built by the state administration of science technology and industry for national defense a national first class university and a world class discipline construction university supported by hebei province it is a member of the beijing high tech university alliance and has been selected into the overseas high level talent introduction plan and national construction high school national university sponsored postgraduate program national college student innovative experimental program and excellent engineer education and training program
S_ysu,C_course-v1:YSU+20180301002+2019_T1,yanshan university,yanshan university referred to as ysu ysu is located in qinhuangdao city hebei province bordering yanshan mountain in the north and bohai sea in the south hence the name yanshan university it is a member of the peoples government of hebei province the ministry of education and the ministry of industry and information technology it is a national key university jointly built by the state administration of science technology and industry for national defense a national first class university and a world class discipline construction university supported by hebei province it is a member of the beijing high tech university alliance and has been selected into the overseas high level talent introduction plan and national construction high school national university sponsored postgraduate program national college student innovative experimental program and excellent engineer education and training program
S_SCUT,C_course-v1:SCUT+20180427001+2019_T1,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_SCUT,C_course-v1:SCUT+2018122802X+2018_T2,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_SCUT,C_course-v1:SCUT+2019012401X+SP,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_SCUT,C_course-v1:SCUT+145055+sp,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_SCUT,C_course-v1:SCUT+SM001+2019_T1,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_SCUT,C_course-v1:SCUT+145055+2018_T2,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_SCUT,C_course-v1:SCUT+145223+2019_T1,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_SCUT,C_course-v1:SCUT+145033+sp,south china university of technology,south china university of technology referred to as south china university of technology is located in guangzhou city guangdong province founded in 1934 it is a national key university directly under the ministry of education of the peoples republic of china and one of the first batch of national double first class universities
S_CUPB,C_course-v1:CUPB+100203E003+2019_T1,china university of petroleum (beijing),china university of petroleum is a national key university directly under the ministry of education it is a national 211 project and 985 project advantageous discipline innovation platform university it is a world class discipline construction university and a member of the high level industry specific university high quality resource sharing alliance it is an excellent university engineer education and training plan 111 plan national high level university publicly sponsored graduate program and thousand talents plan key construction of industry specific universities were selected as one of the universities china university of petroleum is a university jointly established by the ministry of education and five major energy enterprise groups the ministry of education and the shandong provincial peoples government it is an important base for the training of high level talents in petroleum and petrochemicals it is known as the cradle of petroleum science and technology talents and has become a university that focuses on engineering has distinctive petroleum and petrochemical characteristics and coordinates the development of multiple disciplines
S_CUPB,C_course-v1:CUPB+CUPB201702+2019_T1,china university of petroleum (beijing),china university of petroleum is a national key university directly under the ministry of education it is a national 211 project and 985 project advantageous discipline innovation platform university it is a world class discipline construction university and a member of the high level industry specific university high quality resource sharing alliance it is an excellent university engineer education and training plan 111 plan national high level university publicly sponsored graduate program and thousand talents plan key construction of industry specific universities were selected as one of the universities china university of petroleum is a university jointly established by the ministry of education and five major energy enterprise groups the ministry of education and the shandong provincial peoples government it is an important base for the training of high level talents in petroleum and petrochemicals it is known as the cradle of petroleum science and technology talents and has become a university that focuses on engineering has distinctive petroleum and petrochemical characteristics and coordinates the development of multiple disciplines
S_CUPB,C_course-v1:CUPB+100722C004+2019_T1,china university of petroleum (beijing),china university of petroleum is a national key university directly under the ministry of education it is a national 211 project and 985 project advantageous discipline innovation platform university it is a world class discipline construction university and a member of the high level industry specific university high quality resource sharing alliance it is an excellent university engineer education and training plan 111 plan national high level university publicly sponsored graduate program and thousand talents plan key construction of industry specific universities were selected as one of the universities china university of petroleum is a university jointly established by the ministry of education and five major energy enterprise groups the ministry of education and the shandong provincial peoples government it is an important base for the training of high level talents in petroleum and petrochemicals it is known as the cradle of petroleum science and technology talents and has become a university that focuses on engineering has distinctive petroleum and petrochemical characteristics and coordinates the development of multiple disciplines
S_BSU,C_course-v1:BSU+BSU001+sp,beijing sport university,beijing sport university referred to as beijing sport university is directly under the state sports general administration it is one of the first batch of national key universities identified by the state council after the founding of the peoples republic of china a national 211 project key construction university and one of the first batch of national double sports universities first class world class discipline construction universities and higher sports colleges and universities that have entered the higher education discipline innovation and talent introduction plan the school was founded in 1952 and held its opening ceremony in 1953 it was originally called the central institute of physical education it was renamed beijing institute of physical education in 1956 and beijing sports university in 1993 
S_BSU,C_course-v1:BSU+2018122405X+2019_T1,beijing sport university,beijing sport university referred to as beijing sport university is directly under the state sports general administration it is one of the first batch of national key universities identified by the state council after the founding of the peoples republic of china a national 211 project key construction university and one of the first batch of national double sports universities first class world class discipline construction universities and higher sports colleges and universities that have entered the higher education discipline innovation and talent introduction plan the school was founded in 1952 and held its opening ceremony in 1953 it was originally called the central institute of physical education it was renamed beijing institute of physical education in 1956 and beijing sports university in 1993 
S_BSU,C_course-v1:BSU+2018122404X+2019_T1,beijing sport university,beijing sport university referred to as beijing sport university is directly under the state sports general administration it is one of the first batch of national key universities identified by the state council after the founding of the peoples republic of china a national 211 project key construction university and one of the first batch of national double sports universities first class world class discipline construction universities and higher sports colleges and universities that have entered the higher education discipline innovation and talent introduction plan the school was founded in 1952 and held its opening ceremony in 1953 it was originally called the central institute of physical education it was renamed beijing institute of physical education in 1956 and beijing sports university in 1993 
S_BSU,C_course-v1:BSU+2018122403X+2019_T1,beijing sport university,beijing sport university referred to as beijing sport university is directly under the state sports general administration it is one of the first batch of national key universities identified by the state council after the founding of the peoples republic of china a national 211 project key construction university and one of the first batch of national double sports universities first class world class discipline construction universities and higher sports colleges and universities that have entered the higher education discipline innovation and talent introduction plan the school was founded in 1952 and held its opening ceremony in 1953 it was originally called the central institute of physical education it was renamed beijing institute of physical education in 1956 and beijing sports university in 1993 
S_LZU,C_course-v1:LZU+20171113+SP,lanzhou university,lanzhou university is a national key university directly under the ministry of education of the peoples republic of china it is directly managed by the central government at the deputy ministerial level it is among the first batch of national double first class a 211 project and 985 project universities and was selected into the national  everest plan 2011 plan 111 plan excellent legal talent education and training plan excellent agriculture and forestry talent education and training plan national college student innovative experimental plan overseas high level talent introduction plan  one of the first universities in the country to have the right to confer bachelors masters and doctoral degrees and the first to establish a postdoctoral research mobile station it has a graduate school approved by the ministry of education
S_LZU,C_course-v1:LZU+2018122505X+2018_T2,lanzhou university,lanzhou university is a national key university directly under the ministry of education of the peoples republic of china it is directly managed by the central government at the deputy ministerial level it is among the first batch of national double first class a 211 project and 985 project universities and was selected into the national  everest plan 2011 plan 111 plan excellent legal talent education and training plan excellent agriculture and forestry talent education and training plan national college student innovative experimental plan overseas high level talent introduction plan  one of the first universities in the country to have the right to confer bachelors masters and doctoral degrees and the first to establish a postdoctoral research mobile station it has a graduate school approved by the ministry of education
S_RUCX,C_course-v1:RUCX+AP000010X+2019_T1,renmin university of china,renmin university of china referred to as peoples congress is directly under the ministry of education which is jointly built by the ministry of education and the beijing municipal government it is under the direct control of the central government at the deputy ministerial level it ranks among the double first class 211 project and 985 project selected into the 111 plan 2011 plan excellent legal talent education and training plan excellent agriculture and forestry talent education and training plan overseas high level talent introduction plan chinese government scholarship reception institute for international students in china it is a comprehensive research oriented national key university focusing on humanities and social sciences it is a member of the world university alliance and a founding member of the asia pacific international education association renmin university of china covers an area of more than 23 million square meters with zhongguancun campus tongzhou campus east campus under construction suzhou campus shenzhen research institute and shenzhen campus under construction teaching and scientific research instruments and equipment are worth 744 million yuan the library has a collection of 392 million paper books and 297 million electronic books it consists of 5 departments 26 teaching units and 81 undergraduate majors there are 1846 full time teachers and 24778 full time students 
S_CityU,C_course-v1:CityU+GE2304+sp,city university of hong kong,city university of hong kong referred to as cityu cityu is one of asias leading and international public research comprehensive universities in hong kong china located in kowloon tong as one of the eight higher education institutions funded by the government of the hong kong special administrative region of china city university is included in the list of national key universities of the ministry of education it is a member of the guangdong hong kong macao university alliance the beijing hong kong university alliance the china russia engineering university alliance and the shanghai hong kong university alliance colleges and universities and obtained dual accreditation from aacsb and equis
S_TW,C_course-v1:TW+2018052501X+2019_T3,shanghai normal university,shanghai normal university is a university jointly supported by the shanghai municipal education comprehensive reform ministry and a key construction university in shanghai it has been selected for the construction of high level local universities disciplines in shanghai the national 111 plan the national construction of high level university publicly sponsored graduate programs and national characteristics key subject projects key research bases for humanities and social sciences of the ministry of education ministry of educations outstanding teacher training program national training program national college student innovation and entrepreneurship training program new engineering research and practice project chinese government scholarship hosting institutions for international students in china state council the chinese education base of the overseas chinese affairs office the shanghai preparatory base for foreign students one of the first batch of demonstration universities in shanghai to deepen innovation and entrepreneurship education reform a member of the shanghai hong kong university alliance and a governing unit of the china university innovation and entrepreneurship education alliance it is a university that specializes in liberal arts and has teacher education characteristics it is a comprehensive university with coordinated development of liberal arts sciences engineering and arts disciplines
S_HRBEU,C_course-v1:HRBEU+2018081301+sp,harbin engineering university,harbin engineering university referred to as harbin engineering is a national key university directly under the ministry of industry and information technology of the peoples republic of china and jointly established by the ministry of industry and information technology the ministry of education the heilongjiang provincial peoples government and the chinese peoples liberation army navy  is among the first batch of the countrys 211 project 985 project advantageous discipline innovation platform and world class discipline construction universities it has been selected into the higher education institutions discipline innovation and talent introduction program the outstanding engineer education and training program the national college student innovative experimental program and the national build high level university publicly sponsored graduate programs new engineering research and practice projects institutions receiving chinese government scholarships for international students in china national innovative talent training demonstration bases national university practical education innovation and entrepreneurship bases the ministry of industry and information technology university alliance cdio a member unit of the engineering education alliance it has been included in the 21st century talent strengthening army plan by the ministry of education and the general political department it is the only school for the chinese peoples liberation army navy to select and train reserve officers in the northeast region
S_SJU,C_course-v1:SJU+2018072301+sp,southwest jiaotong university,southwest jiaotong university is located in the historical and cultural city of chengdu it is a national key university directly under the ministry of education and jointly built by the ministry of education the former ministry of railways sichuan province and chengdu city it is one of the first batch of 211 project and 211 project in the country 985 engineering advantageous discipline innovation platform 2011 plan and excellent engineer education and training plan focus on building universities it is also the 121 sino us talent training plan sino french 44 project china europe elite the main member of the university alliance the school is a contracted university for the national construction of high level university publicly sponsored graduate program and is also a university with the right to award doctoral and masters degrees
S_NGO20X,C_course-v1:NGO20X+USTC2016002+2019_T1,shenzhen tuou public welfare development center,shenzhen tuou charity development center referred to as tuou charity in chinese and ngo20 in english was established in may 2009 it was jointly initiated by the knowledge management institute of the university of science and technology of china and the new media action laboratory of the massachusetts institute of technology registered as a non governmental organization in shenzhen in 2014 it is positioned as a national public welfare support organization advocating the concept and practice of technology public welfare ict4good using internet technology and social media to serve the public welfare industry and social organizations developed a public welfare map platform and a public welfare organization rating database carried out new media workshops edited the 20 public welfare toolbox launched a series of surveys on the internet usage and communication capabilities of chinese public welfare organizations held a public welfare maker group provided crowdfunding guidance services and opened a network open class
S_Stanford,C_course-v1:Stanford+WomensHealth+sp,stanford university,stanford university full name leland stanford junior university referred to as stanford is located in palo alto in the southern part of the san francisco bay area california usa 1  adjacent to the world famous high tech park silicon valley is a world famous private research university 1 stanford university covers an area of approximately 33 square kilometers 8180 acres 2 and is the sixth largest university in the united states
S_WellesleyX,C_course-v1:WellesleyX+ANTH207x+sp,wellesley university,wellesley college is a private university registered in 1870 by local squire durant and his wife it is a special institution of higher learning in massachusetts usa it only admits girls but not boys so it is also called wellesley womens college 
S_WellesleyX,C_course-v1:WellesleyX+HIST229x+sp,wellesley university,wellesley college is a private university registered in 1870 by local squire durant and his wife it is a special institution of higher learning in massachusetts usa it only admits girls but not boys so it is also called wellesley womens college 
S_HEBUT,C_course-v1:HEBUT+2019040202X+2019_T1,hebei university of technology,hebei university of technology is the only national 211 project key university in hebei province it is affiliated to hebei province and located in tianjin city it is jointly established by the ministry of education of the peoples republic of china the peoples government of hebei province and the peoples government of tianjin municipality  the outstanding engineer education and training program and the basic capacity building project of central and western universities the double first class world class discipline construction university were selected into the hebei province national first class university construction project and the tianjin high level characteristic university construction project and were included in the tianjin higher education development according to the overall layout the school is located in the administrative area of tianjin city it is the only 211 university in the country that runs schools in other places
S_HEBUT,C_course-v1:HEBUT+20180301001+2019_T1,hebei university of technology,hebei university of technology is the only national 211 project key university in hebei province it is affiliated to hebei province and located in tianjin city it is jointly established by the ministry of education of the peoples republic of china the peoples government of hebei province and the peoples government of tianjin municipality  the outstanding engineer education and training program and the basic capacity building project of central and western universities the double first class world class discipline construction university were selected into the hebei province national first class university construction project and the tianjin high level characteristic university construction project and were included in the tianjin higher education development according to the overall layout the school is located in the administrative area of tianjin city it is the only 211 university in the country that runs schools in other places
S_HEBUT,C_course-v1:HEBUT+20170921001+sp,hebei university of technology,hebei university of technology is the only national 211 project key university in hebei province it is affiliated to hebei province and located in tianjin city it is jointly established by the ministry of education of the peoples republic of china the peoples government of hebei province and the peoples government of tianjin municipality  the outstanding engineer education and training program and the basic capacity building project of central and western universities the double first class world class discipline construction university were selected into the hebei province national first class university construction project and the tianjin high level characteristic university construction project and were included in the tianjin higher education development according to the overall layout the school is located in the administrative area of tianjin city it is the only 211 university in the country that runs schools in other places
S_HEBUT,C_course-v1:HEBUT+20180208006+2019_T1,hebei university of technology,hebei university of technology is the only national 211 project key university in hebei province it is affiliated to hebei province and located in tianjin city it is jointly established by the ministry of education of the peoples republic of china the peoples government of hebei province and the peoples government of tianjin municipality  the outstanding engineer education and training program and the basic capacity building project of central and western universities the double first class world class discipline construction university were selected into the hebei province national first class university construction project and the tianjin high level characteristic university construction project and were included in the tianjin higher education development according to the overall layout the school is located in the administrative area of tianjin city it is the only 211 university in the country that runs schools in other places
S_HEBUT,C_course-v1:HEBUT+20180207002+2019_T1,hebei university of technology,hebei university of technology is the only national 211 project key university in hebei province it is affiliated to hebei province and located in tianjin city it is jointly established by the ministry of education of the peoples republic of china the peoples government of hebei province and the peoples government of tianjin municipality  the outstanding engineer education and training program and the basic capacity building project of central and western universities the double first class world class discipline construction university were selected into the hebei province national first class university construction project and the tianjin high level characteristic university construction project and were included in the tianjin higher education development according to the overall layout the school is located in the administrative area of tianjin city it is the only 211 university in the country that runs schools in other places
S_SCUEC,C_course-v1:SCUEC+0171229001+sp,south central university for nationalities,south central university for nationalities referred to as scun is located in wuhan city hubei province it is a university directly under the national ethnic affairs commission of the peoples republic of china it is a qualified university for chinas minority backbone program and a national deepening innovation and entrepreneurship education reform demonstration university china university planetary science alliance hubei provinces domestic first class university construction university is a five party joint venture between the national ethnic affairs commission of the peoples republic of china the ministry of education the chinese academy of sciences the hubei provincial peoples government and the wuhan municipal peoples government build colleges and universities
S_SCUEC,C_course-v1:SCUEC+20171229001+2019_T1,south central university for nationalities,south central university for nationalities referred to as scun is located in wuhan city hubei province it is a university directly under the national ethnic affairs commission of the peoples republic of china it is a qualified university for chinas minority backbone program and a national deepening innovation and entrepreneurship education reform demonstration university china university planetary science alliance hubei provinces domestic first class university construction university is a five party joint venture between the national ethnic affairs commission of the peoples republic of china the ministry of education the chinese academy of sciences the hubei provincial peoples government and the wuhan municipal peoples government build colleges and universities
S_SCUEC,C_course-v1:SCUEC+2018112001X+2019_T1,south central university for nationalities,south central university for nationalities referred to as scun is located in wuhan city hubei province it is a university directly under the national ethnic affairs commission of the peoples republic of china it is a qualified university for chinas minority backbone program and a national deepening innovation and entrepreneurship education reform demonstration university china university planetary science alliance hubei provinces domestic first class university construction university is a five party joint venture between the national ethnic affairs commission of the peoples republic of china the ministry of education the chinese academy of sciences the hubei provincial peoples government and the wuhan municipal peoples government build colleges and universities
S_SCUEC,C_course-v1:SCUEC+20180620001+2019_T1,south central university for nationalities,south central university for nationalities referred to as scun is located in wuhan city hubei province it is a university directly under the national ethnic affairs commission of the peoples republic of china it is a qualified university for chinas minority backbone program and a national deepening innovation and entrepreneurship education reform demonstration university china university planetary science alliance hubei provinces domestic first class university construction university is a five party joint venture between the national ethnic affairs commission of the peoples republic of china the ministry of education the chinese academy of sciences the hubei provincial peoples government and the wuhan municipal peoples government build colleges and universities
S_JXUST,C_course-v1:jxust+2018122701X+2019_T1,jiangxi university of science and technology,jiangxi university of science and technology is a key construction university jointly established by the jiangxi provincial peoples government the ministry of industry and information technology and the ministry of education with the right to award first level doctoral degrees jiangli referred to as yeyuan in the early days is an old undergraduate university located in the famous historical cities of ganzhou and nanchang in jiangxi province china it is one of the five universities designated by the jiangxi provincial government to focus on strengthening construction and one of the key universities in the several opinions of the state council the colleges and universities that support the construction are the colleges and universities selected for the 2011 plan and the excellent engineer education and training program and the national college student innovation and entrepreneurship training program units it is a baosteel education award evaluation school
S_JXUST,C_course-v1:JXUST+JXUST2016001+2019_T1,jiangxi university of science and technology,jiangxi university of science and technology is a key construction university jointly established by the jiangxi provincial peoples government the ministry of industry and information technology and the ministry of education with the right to award first level doctoral degrees jiangli referred to as yeyuan in the early days is an old undergraduate university located in the famous historical cities of ganzhou and nanchang in jiangxi province china it is one of the five universities designated by the jiangxi provincial government to focus on strengthening construction and one of the key universities in the several opinions of the state council the colleges and universities that support the construction are the colleges and universities selected for the 2011 plan and the excellent engineer education and training program and the national college student innovation and entrepreneurship training program units it is a baosteel education award evaluation school
S_JXUST,C_course-v1:JXUST+JXUST2016001+2016_T2,jiangxi university of science and technology,jiangxi university of science and technology is a key construction university jointly established by the jiangxi provincial peoples government the ministry of industry and information technology and the ministry of education with the right to award first level doctoral degrees jiangli referred to as yeyuan in the early days is an old undergraduate university located in the famous historical cities of ganzhou and nanchang in jiangxi province china it is one of the five universities designated by the jiangxi provincial government to focus on strengthening construction and one of the key universities in the several opinions of the state council the colleges and universities that support the construction are the colleges and universities selected for the 2011 plan and the excellent engineer education and training program and the national college student innovation and entrepreneurship training program units it is a baosteel education award evaluation school
S_HUST,C_course-v1:HUST+0200421+2019_T1,huazhong university of science and technology,huazhong university is a comprehensive research oriented national key university directly under the ministry of education of the peoples republic of china it is a deputy ministerial level university directly under the central government it is one of the first batch of national double first class 985 project 211 project and 2011 plan key construction projects colleges and universities excellent engineer education and training plan excellent doctor education and training plan 111 plan overseas high level talent introduction plan national construction of high level university publicly sponsored graduate program ministry of education demonstration for studying in china base was selected as a university it is a member of the 21st century academic alliance the china russia engineering university alliance the china europe engineering education platform the seven school joint school and the national overseas high level talent innovation and entrepreneurship base it is a medical school jointly established with the national health and family planning commission it is one of four universities with national laboratories and national major science centers it is one of two chinese universities awarded the university leadership award by the society of manufacturing engineers sme together with tsinghua university
S_RiceX,C_course-v1:RiceX+AdvBIO_3x+sp,rice university,located on the outskirts of houston texas usa only three miles from the city center it is one of the top private universities in the united states and the highest institution in the south of the united states it is a world renowned private research university
S_RiceX,C_course-v1:RiceX+BIOC372_1x+sp,rice university,located on the outskirts of houston texas usa only three miles from the city center it is one of the top private universities in the united states and the highest institution in the south of the united states it is a world renowned private research university
S_RiceX,C_course-v1:RiceX+MedDigX+sp,rice university,located on the outskirts of houston texas usa only three miles from the city center it is one of the top private universities in the united states and the highest institution in the south of the united states it is a world renowned private research university
S_RiceX,C_course-v1:RiceX+AdvENVSCI_2x+sp,rice university,located on the outskirts of houston texas usa only three miles from the city center it is one of the top private universities in the united states and the highest institution in the south of the united states it is a world renowned private research university
S_RiceX,C_course-v1:RiceX+RELI157x+sp,rice university,located on the outskirts of houston texas usa only three miles from the city center it is one of the top private universities in the united states and the highest institution in the south of the united states it is a world renowned private research university
S_RiceX,C_course-v1:RiceX+AdvBIO_1x+sp,rice university,located on the outskirts of houston texas usa only three miles from the city center it is one of the top private universities in the united states and the highest institution in the south of the united states it is a world renowned private research university
S_RiceX,C_course-v1:RiceX+BIOC372_2x+sp,rice university,located on the outskirts of houston texas usa only three miles from the city center it is one of the top private universities in the united states and the highest institution in the south of the united states it is a world renowned private research university
